I,Q
-0.438374379375574,-0.876521148039032
-0.461731283590868,-0.874636824505244
-0.430532602297924,-0.903824783658719
-0.428198826242107,-0.899609515208619
-0.400340674056221,-0.924957392464138
-0.40676536062206,-0.919619004381825
-0.400316031159625,-0.926743940727915
-0.38600998306254,-0.912350233630582
-0.347336130355002,-0.951856002572657
-0.340968294760569,-0.917446039422049
-0.326382660293898,-0.93548412493851
-0.873159643883305,-0.456914167130642
-0.880099150694485,-0.476293912908315
-0.873819337729995,-0.494552788413959
-0.848667255318086,-0.482233026415811
-0.870857650869502,-0.501974063065955
-0.843880576069866,-0.512217002540575
-0.833827247747066,-0.547738701707354
-0.838871917016582,-0.569626811782679
-0.824368666510295,-0.54360767889327
-0.832809428757409,-0.573091781012618
-0.823451736373793,-0.599471315864694
-0.798365928748614,-0.594074815513013
-0.781073148727261,-0.612073461594022
-0.747919576006405,-0.592057414888413
-0.778898949008626,-0.628875239485946
-0.758050402672808,-0.658674549469807
-0.751148382112699,-0.653599935905884
-0.763937571351101,-0.665457637499625
-0.734488334585981,-0.693306505507523
-0.740693189471093,-0.720276892282689
0.010567162846001,-1.00884605899867
0.00454090504230643,-0.996508034963421
0.032669359822739,-1.01049462373928
0.040259361909647,-1.00076959006052
0.0666070914672738,-0.99376966047859
0.0709103888483091,-1.0095870741595
0.100269301060809,-1.00653805058016
0.119031310173996,-1.00024263935733
0.146859082826173,-1.01250904709383
0.138460257704076,-1.00454715400973
0.129546071036907,-0.984030068725954
0.161371830698543,-0.984509813565591
0.204414436502644,-0.985411679508918
0.189305656342255,-0.968886131868737
0.230226596598492,-0.954524374551674
0.2350052075106,-0.961753521006528
0.266755390782048,-0.980471019008299
0.239216037850705,-0.952637462610439
0.27650518245594,-0.963604825320003
0.278852472321731,-0.944843254762041
0.927572789304624,-0.468983552913253
0.908404154004705,-0.440829267270555
0.922166707102303,-0.390453739024252
0.898097364325207,-0.422320270876674
0.911862096710519,-0.394573697626355
0.920453411073716,-0.399350665902924
0.94358844423345,-0.36805750473804
0.93194997625529,-0.338127695231821
0.949702185772256,-0.353059822990166
0.920285134756779,-0.333188195754212
0.946607088132206,-0.296966180354581
0.945436962508644,-0.283703828823014
0.940463243467104,-0.283378877648185
0.970944861532605,-0.280006597594145
0.972128923011603,-0.258008981859041
0.972790907629237,-0.239447258385935
0.959146649633775,-0.198478981027656
0.993400275446727,-0.201887538455422
0.986690523701482,-0.17813251157517
0.981348769912541,-0.185042634408318
-0.808729170468902,-0.590615644945523
-0.802979076670596,-0.574140147816459
-0.812162767786985,-0.583918851267812
-0.784022278147382,-0.629072525985
-0.780967123215428,-0.665377037145319
-0.772718833026767,-0.663659430750989
-0.764652050630185,-0.683334714418654
-0.746340220437598,-0.675916122741355
-0.754150438639181,-0.67260975661034
-0.706001754664179,-0.709937068087015
-0.700567371616402,-0.691559033208902
-0.696164633494113,-0.702965228284432
-0.684984329188273,-0.717424864002837
-0.683048889245637,-0.728117385399429
-0.648502576042906,-0.7388418556284
-0.651123169451694,-0.768805278684808
-0.646408730893316,-0.763527015276158
-0.608249879919529,-0.767794990700605
-0.615733400052032,-0.794333340561858
-0.607826873268703,-0.785634752239342
-0.160128220979055,0.979609000391132
-0.182591208325971,0.998610364341302
-0.201466182300906,0.987148534043922
-0.171024530794132,0.971128885225436
-0.197326461235983,0.961609338168617
-0.229578313955618,0.9712101701001
-0.264497313666032,0.96964762036924
-0.27475573430479,0.973883714408987
-0.281210905006373,0.965659679409222
-0.284088795105508,0.981953178320831
-0.325766063253423,0.955301714972639
-0.353213946682448,0.947393492093259
-0.356959354034079,0.956190207746154
-0.349281167072676,0.935561391618144
-0.363203541634272,0.947891742720976
-0.377003864356491,0.940844222069488
-0.398786133417184,0.906122147297197
-0.409204590507061,0.888282979666163
-0.431766598772487,0.904705746245746
-0.42909982194111,0.913604273349248
-0.326139395861818,-0.947676341611806
-0.288318631474633,-0.960989121745986
-0.289663061503368,-0.978997871407474
-0.268084030287547,-0.954945022717833
-0.241739004579226,-0.979655117788974
-0.220379490614022,-0.974587208815446
-0.232196803822985,-0.976560587886801
-0.186935351313815,-0.997199526224845
-0.179080454046439,-0.988056637483475
-0.172782464436893,-0.974787644938865
-0.158889241644435,-0.989368857381162
-0.143637486929394,-1.00548759192588
-0.129144610123096,-1.00143264713543
-0.109444527705443,-0.973644550764134
-0.0934633712378668,-0.976174058480268
-0.0680719060535511,-1.00383661200816
-0.0435898042068611,-0.995372265165207
-0.0412353125073259,-1.01183899935024
-0.0340477647015305,-1.00079201888721
-0.00784596476264458,-1.01321892529854
-0.704802820329277,0.735825593414527
-0.731074939104022,0.688836049014955
-0.717032794794924,0.676612131268705
-0.735769995757435,0.675261405871587
-0.748411334719948,0.658262314350005
-0.753927085931927,0.625774578774911
-0.767226232269813,0.619908893679301
-0.792268964158033,0.634673000263818
-0.792196300542497,0.612291055919009
-0.801521198284778,0.598627399739119
-0.815706683276659,0.563269271981922
-0.796998384503832,0.601868816206508
-0.838092287826723,0.58406303388055
-0.841891013546194,0.540086889779956
-0.853280908722351,0.52263185963393
